Block Size (MB),Trial Num,Allocation Time (ms),Write Time (ms),Read Time (ms),Free Time (ms)
800,63,5.0,2260642,2260670,18.0
800,64,4.0,2260656,2260627,17.0
800,65,5.0,2260642,2260602,17.0
800,66,4.0,2260646,2260641,19.0
800,67,5.0,2260645,2260687,17.0
800,68,5.0,2260713,2260664,18.0
800,69,5.0,2260703,2260662,17.0
800,70,4.0,2260676,2260692,17.0
800,71,4.0,2260713,2260728,18.0
800,72,4.0,2260641,2260643,18.0
800,73,4.0,2260593,2260615,17.0
800,74,4.0,2260655,2260599,17.0
800,75,4.0,2260669,2260638,17.0
800,76,5.0,2260668,2260967,17.0
800,77,5.0,2260748,2260882,18.0
800,78,5.0,2260657,2260653,18.0
800,79,4.0,2260637,2260657,18.0
800,80,4.0,2260655,2260694,18.0
800,81,4.0,2260687,2260679,18.0
800,82,5.0,2260608,2260659,17.0
800,83,4.0,2260749,2260674,17.0
800,84,5.0,2260680,2260657,17.0
800,85,5.0,2260659,2260698,17.0
800,86,5.0,2260650,2260648,18.0
800,87,4.0,2260632,2260647,18.0
800,88,5.0,2260679,2260658,18.0
800,89,4.0,2260663,2260658,18.0
800,90,5.0,2260601,2260654,17.0
800,91,5.0,2260643,2260681,18.0
800,92,5.0,2260635,2260693,17.0
800,93,4.0,2260613,2260606,19.0
800,94,5.0,2260591,2260664,17.0
800,95,4.0,2260643,2260670,18.0
800,96,5.0,2260643,2260624,18.0
800,97,5.0,2260676,2260618,17.0
800,98,5.0,2260629,2260617,18.0
800,99,4.0,2260685,2260648,18.0
800,100,5.0,2260662,2260620,18.0
900,1,4.0,2543288,2543227,18.0
900,2,5.0,2543263,2543296,18.0
900,3,4.0,2543247,2543276,18.0
900,4,4.0,2543258,2543290,17.0
900,5,4.0,2543253,2543254,17.0
900,6,4.0,2543244,2543228,17.0
900,7,4.0,2543253,2543275,17.0
900,8,5.0,2543269,2543246,18.0
900,9,5.0,2543261,2543191,18.0
900,10,4.0,2543232,2543169,17.0
900,11,4.0,2543205,2543158,16.0
900,12,4.0,2543221,2543190,18.0
900,13,5.0,2543204,2543189,18.0
900,14,4.0,2543185,2543283,18.0
900,15,5.0,2543240,2543249,18.0
900,16,4.0,2543246,2543233,18.0
900,17,4.0,2543179,2543234,18.0
900,18,4.0,2543263,2543280,17.0
900,19,5.0,2543246,2543182,17.0
900,20,5.0,2543200,2543229,18.0
900,21,5.0,2543285,2543219,18.0
900,22,4.0,2543253,2543193,18.0
900,23,5.0,2543344,2543244,18.0
900,24,5.0,2543205,2543170,12.0
900,25,3.0,2543187,2543314,17.0
900,26,5.0,2543191,2543283,19.0
900,27,5.0,2543327,2543221,18.0
900,28,5.0,2543238,2543250,16.0
900,29,4.0,2543259,2543261,18.0
900,30,4.0,2543261,2543297,18.0
900,31,4.0,2543309,2543209,18.0
900,32,5.0,2543255,2543201,17.0
900,33,5.0,2543257,2543176,16.0
900,34,4.0,2543210,2543232,18.0
900,35,4.0,2543194,2543184,18.0
900,36,4.0,2543232,2543206,18.0
900,37,4.0,2543195,2543272,17.0
900,38,5.0,2543213,2543237,18.0
900,39,4.0,2543203,2543295,17.0
900,40,5.0,2543244,2543252,18.0
900,41,4.0,2543244,2543275,18.0
900,42,5.0,2543324,2543161,16.0
900,43,4.0,2543256,2543183,18.0
900,44,4.0,2543214,2543254,17.0
900,45,5.0,2543221,2543250,17.0
900,46,4.0,2543229,2543168,18.0
900,47,5.0,2543239,2543216,17.0
900,48,4.0,2543241,2543273,16.0
900,49,4.0,2543234,2543188,18.0
900,50,4.0,2543207,2543267,18.0
900,51,5.0,2543186,2543246,18.0
900,52,5.0,2543181,2543273,18.0
900,53,5.0,2543287,2543285,17.0
900,54,5.0,2543273,2543220,18.0
900,55,4.0,2543213,2543220,18.0
900,56,5.0,2543158,2543230,18.0
900,57,4.0,2543233,2543221,18.0
900,58,5.0,2543338,2543202,
900,59,6.0,2543137,2543199,18.0
900,60,5.0,2543212,2543154,17.0
900,61,5.0,2543260,2543277,17.0
900,62,4.0,2543196,2543309,17.0
900,63,5.0,2543269,2543271,18.0
900,64,5.0,2543258,2543171,17.0
900,65,5.0,2543256,2543271,18.0
900,66,5.0,2543283,2543237,18.0
900,67,5.0,2543203,2543280,18.0
900,68,4.0,2543296,2543200,18.0
900,69,5.0,2543216,2543225,18.0
900,70,4.0,2543276,2543271,18.0
900,71,5.0,2543254,2543151,17.0
900,72,4.0,2543271,2543177,15.0
900,73,4.0,2543192,2543289,18.0
900,74,5.0,2543302,2543268,18.0
900,75,5.0,2543228,2543227,18.0
900,76,5.0,2543294,2543252,17.0
900,77,5.0,2543301,2543193,18.0
900,78,5.0,2543264,2543279,18.0
900,79,4.0,2543226,2543271,17.0
900,80,5.0,2543329,2543222,18.0
900,81,4.0,2543262,2543281,17.0
900,82,5.0,2543465,2543181,18.0
900,83,4.0,2543271,2543278,18.0
900,84,4.0,2543294,2543193,17.0
900,85,5.0,2543222,2543238,18.0
900,86,5.0,2543277,2543267,17.0
900,87,5.0,2543191,2543215,18.0
900,88,5.0,2543268,2543227,18.0
900,89,4.0,2543274,2543326,18.0
900,90,5.0,2543312,2543243,18.0
900,91,4.0,2543226,2543164,18.0
900,92,5.0,2543320,2543186,18.0
900,93,4.0,2543269,2543180,17.0
900,94,5.0,2543336,2543235,17.0
900,95,5.0,2543277,2543276,17.0
900,96,4.0,2543228,2543199,17.0
900,97,5.0,2543205,2543280,18.0
900,98,5.0,2543220,2543193,18.0
900,99,5.0,2543259,2543246,18.0
900,100,4.0,2543288,2543229,18.0
1000,1,4.0,2825866,2825923,18.0
1000,2,5.0,2825797,2825827,18.0
1000,3,5.0,2825874,2825885,18.0
1000,4,5.0,2825951,2825865,18.0
1000,5,5.0,2825812,2825815,18.0
1000,6,4.0,2825761,2825819,17.0
1000,7,5.0,2825884,2825883,18.0
1000,8,4.0,2825780,2825826,18.0
1000,9,5.0,2825842,2825817,18.0
1000,10,5.0,2825922,2825892,17.0
1000,11,4.0,2825824,2825782,17.0
1000,12,4.0,2825895,2825815,18.0
1000,13,4.0,2825858,2825807,18.0
1000,14,5.0,2825844,2825882,18.0
1000,15,5.0,2825886,2825751,18.0
1000,16,5.0,2825848,2825791,18.0
1000,17,5.0,2825876,2825799,18.0
1000,18,5.0,2825800,2825827,17.0
1000,19,4.0,2825823,2825799,18.0
1000,20,5.0,2825814,2825825,18.0
1000,21,4.0,2825790,2825768,18.0
1000,22,5.0,2825780,2825815,18.0
1000,23,4.0,2825825,2825776,18.0
1000,24,4.0,2825756,2825749,18.0
1000,25,4.0,2825777,2825820,17.0
1000,26,5.0,2825877,2825827,17.0
1000,27,4.0,2825799,2825819,17.0
1000,28,5.0,2825846,2825850,19.0
1000,29,4.0,2825778,2825844,17.0
1000,30,5.0,2825860,2825744,18.0
1000,31,5.0,2825713,2825813,18.0
1000,32,4.0,2825846,2825859,18.0
1000,33,5.0,2825764,2825740,18.0
1000,34,4.0,2825747,2825809,18.0
1000,35,5.0,2825821,2825823,18.0
1000,36,5.0,2825818,2825867,18.0
1000,37,5.0,2825759,2825868,17.0
1000,38,5.0,2825837,2825823,18.0
1000,39,4.0,2825834,2825811,17.0
1000,40,4.0,2825809,2825764,17.0
1000,41,5.0,2825783,2825813,18.0
1000,42,5.0,2825802,2825747,18.0
1000,43,4.0,2825819,2825843,17.0
1000,44,5.0,2825825,2825796,18.0
1000,45,5.0,2825840,2825805,18.0
1000,46,5.0,2825824,2825744,18.0
1000,47,4.0,2825873,2825903,18.0
1000,48,5.0,2825780,2825788,17.0
1000,49,5.0,2825814,2825827,17.0
1000,50,4.0,2825803,2825787,18.0
1000,51,5.0,2825914,2825765,18.0
1000,52,4.0,2825770,2825744,19.0
1000,53,4.0,2825772,2825783,18.0
1000,54,5.0,2825812,2825802,17.0
1000,55,4.0,2825798,2825794,17.0
1000,56,4.0,2825805,2825780,18.0
1000,57,5.0,2825759,2825854,18.0
1000,58,4.0,2825921,2825868,18.0
1000,59,5.0,2825831,2825820,19.0
1000,60,5.0,2825759,2825853,19.0
1000,61,4.0,2825807,2825844,18.0
1000,62,5.0,2825858,2825760,18.0
1000,63,4.0,2825807,2825815,19.0
1000,64,4.0,2825780,2825890,18.0
1000,65,4.0,2825898,2825792,18.0
1000,66,4.0,2825780,2825874,18.0
1000,67,4.0,2825848,2825832,18.0
1000,68,5.0,2825833,2825835,19.0
1000,69,5.0,2825868,2825807,17.0
1000,70,4.0,2825826,2825888,17.0
1000,71,5.0,2825854,2825820,18.0
1000,72,4.0,2825817,2825817,18.0
1000,73,5.0,2825897,2825766,18.0
1000,74,5.0,2825786,2825883,17.0
1000,75,5.0,2825951,2825820,17.0
1000,76,5.0,2825883,2825880,17.0
1000,77,5.0,2825768,2825776,18.0
1000,78,5.0,2825816,2825805,17.0
1000,79,4.0,2825856,2825822,18.0
1000,80,4.0,2825824,2825849,17.0
1000,81,5.0,2825775,2825827,19.0
1000,82,5.0,2825760,2825812,18.0
1000,83,5.0,2825751,2825771,17.0
1000,84,5.0,2825811,2825751,19.0
1000,85,4.0,2825867,2825894,18.0
1000,86,5.0,2825837,2825785,18.0
1000,87,4.0,2825852,2825857,18.0
1000,88,4.0,2825857,2825775,18.0
1000,89,4.0,2825822,2825859,18.0
1000,90,5.0,2825832,2825892,15.0
1000,91,4.0,2825825,2825839,18.0
1000,92,5.0,2825843,2825780,18.0
1000,93,5.0,2825778,2825800,18.0
1000,94,4.0,2825751,2825779,18.0
1000,95,4.0,2825735,2825815,17.0
1000,96,5.0,2825819,2825801,18.0
1000,97,5.0,2825800,2825832,18.0
1000,98,4.0,2825895,2825817,18.0
1000,99,5.0,2825840,2825801,17.0
1000,100,5.0,2825767,2825774,19.0
