Block Size (MB),Trial Num,Allocation Time (ms),Write Time (ms),Read Time (ms),Free Time (ms)
900,10,21.0,363327,726599,236.0
900,11,26.0,363318,726651,236.0
900,12,22.0,363319,726637,237.0
900,13,3.0,363312,726643,241.0
900,14,28.0,363292,726619,241.0
900,15,26.0,363306,726629,239.0
900,16,18.0,363301,726630,238.0
900,17,30.0,363301,726638,243.0
900,18,25.0,363304,726636,236.0
900,19,12.0,363325,726617,237.0
900,20,4.0,363324,726595,
900,21,19.0,363361,726633,239.0
900,22,27.0,363342,726620,238.0
900,23,25.0,363323,726641,239.0
900,24,26.0,363305,726648,238.0
900,25,5.0,363301,726633,241.0
900,26,29.0,363305,726614,237.0
900,27,7.0,363294,726612,235.0
900,28,11.0,363296,726638,237.0
900,29,12.0,363297,726634,238.0
900,30,24.0,363351,726636,237.0
900,31,6.0,363331,726608,
900,32,18.0,363324,726620,241.0
900,33,30.0,363325,726622,239.0
900,34,30.0,363315,726618,235.0
900,35,31.0,363302,726611,
900,36,14.0,363307,726663,
900,37,,363314,726606,
900,38,,363307,726617,
900,39,,363306,726645,237.0
900,40,9.0,363314,726640,237.0
900,41,6.0,363317,726622,239.0
900,42,4.0,363342,726598,237.0
900,43,9.0,363302,726603,242.0
900,44,1.0,363313,726630,238.0
900,45,10.0,363300,726639,245.0
900,46,10.0,363301,726640,239.0
900,47,10.0,363310,726654,238.0
900,48,9.0,363307,726622,237.0
900,49,5.0,363307,726639,235.0
900,50,7.0,363306,726644,238.0
900,51,2.0,363314,726631,237.0
900,52,7.0,363330,726603,237.0
900,53,7.0,363322,726590,237.0
900,54,1.0,363307,726598,236.0
900,55,6.0,363310,726601,237.0
900,56,2.0,363296,726618,237.0
900,57,5.0,363303,726637,236.0
900,58,3.0,363295,726635,238.0
900,59,10.0,363312,726630,239.0
900,60,10.0,363307,726621,235.0
900,61,3.0,363299,726666,240.0
900,62,8.0,363323,726655,238.0
900,63,2.0,363330,726602,239.0
900,64,9.0,363349,726603,239.0
900,65,9.0,363327,726635,236.0
900,66,7.0,363336,726617,239.0
900,67,7.0,363327,726619,243.0
900,68,10.0,363307,726627,240.0
900,69,10.0,363304,726632,239.0
900,70,9.0,363298,726616,235.0
900,71,23.0,363295,726646,239.0
900,72,30.0,363302,726645,237.0
900,73,25.0,363300,726668,239.0
900,74,7.0,363343,726608,
900,75,7.0,363340,726605,236.0
900,76,26.0,363324,726597,
900,77,21.0,363339,726609,
900,78,22.0,363302,726631,
900,79,,363300,726660,
900,80,,363308,726632,239.0
900,81,6.0,363300,726627,238.0
900,82,11.0,363322,726638,235.0
900,83,2.0,363312,726641,237.0
900,84,7.0,363308,726624,243.0
900,85,4.0,363322,726598,236.0
900,86,3.0,363321,726602,243.0
900,87,8.0,363337,726631,238.0
900,88,7.0,363332,726603,236.0
900,89,5.0,363321,726633,237.0
900,90,4.0,363298,726630,237.0
900,91,8.0,363302,726628,243.0
900,92,10.0,363302,726623,238.0
900,93,9.0,363318,726625,238.0
900,94,7.0,363303,726650,241.0
900,95,6.0,363303,726626,238.0
900,96,10.0,363301,726638,237.0
900,97,4.0,363323,726628,238.0
900,98,7.0,363336,726619,239.0
900,99,10.0,363339,726617,258.0
900,100,4.0,363328,726654,238.0
1000,1,7.0,403682,807359,237.0
1000,2,6.0,403686,807385,242.0
1000,3,9.0,403663,807337,238.0
1000,4,1.0,403683,807352,236.0
1000,5,7.0,403698,807399,239.0
1000,6,9.0,403676,807361,237.0
1000,7,7.0,403671,807360,236.0
1000,8,2.0,403664,807367,240.0
1000,9,10.0,403682,807354,240.0
1000,10,8.0,403667,807361,239.0
1000,11,6.0,403683,807357,236.0
1000,12,6.0,403672,807373,240.0
1000,13,7.0,403698,807352,238.0
1000,14,11.0,403697,807383,239.0
1000,15,5.0,403684,807347,242.0
1000,16,8.0,403682,807364,238.0
1000,17,4.0,403673,807361,239.0
1000,18,7.0,403688,807338,238.0
1000,19,8.0,403683,807355,239.0
1000,20,7.0,403677,807363,238.0
1000,21,30.0,403666,807375,
1000,22,6.0,403678,807430,
1000,23,,403667,807339,
1000,24,,403700,807390,239.0
1000,25,15.0,403673,807381,239.0
1000,26,7.0,403679,807393,237.0
1000,27,7.0,403680,807355,234.0
1000,28,5.0,403700,807394,244.0
1000,29,6.0,403670,807392,238.0
1000,30,8.0,403692,807362,241.0
1000,31,8.0,403686,807348,239.0
1000,32,8.0,403689,807345,237.0
1000,33,7.0,403695,807362,240.0
1000,34,7.0,403669,807367,240.0
1000,35,10.0,403674,807372,242.0
1000,36,10.0,403688,807351,237.0
1000,37,7.0,403706,807363,237.0
1000,38,9.0,403690,807383,242.0
1000,39,9.0,403672,807366,238.0
1000,40,9.0,403682,807361,236.0
1000,41,5.0,403700,807374,238.0
1000,42,10.0,403716,807366,240.0
1000,43,10.0,403694,807380,237.0
1000,44,7.0,403668,807355,237.0
1000,45,7.0,403675,807333,236.0
1000,46,1.0,403680,807346,240.0
1000,47,8.0,403707,807382,240.0
1000,48,8.0,403693,807379,237.0
1000,49,8.0,403665,807366,238.0
1000,50,10.0,403696,807381,239.0
1000,51,10.0,403695,807348,237.0
1000,52,5.0,403738,807378,243.0
1000,53,10.0,403679,807377,241.0
1000,54,6.0,403675,807366,236.0
1000,55,6.0,403669,807372,239.0
1000,56,6.0,403687,807336,235.0
1000,57,4.0,403687,807366,237.0
1000,58,8.0,403669,807359,238.0
1000,59,5.0,403668,807355,242.0
1000,60,8.0,403674,807402,240.0
1000,61,8.0,403707,807350,238.0
1000,62,8.0,403690,807357,238.0
1000,63,10.0,403683,807377,236.0
1000,64,5.0,403690,807352,237.0
1000,65,4.0,403669,807333,234.0
1000,66,1.0,403713,807384,237.0
1000,67,6.0,403670,807356,239.0
1000,68,,403668,807367,
1000,69,,403678,807366,239.0
1000,70,13.0,403684,807341,236.0
1000,71,2.0,403693,807361,239.0
1000,72,11.0,403681,807382,237.0
1000,73,7.0,403677,807414,245.0
1000,74,6.0,403687,807386,235.0
1000,75,4.0,403707,807385,244.0
1000,76,10.0,403693,807374,237.0
1000,77,8.0,403663,807374,238.0
1000,78,6.0,403673,807390,239.0
1000,79,7.0,403721,807365,236.0
1000,80,8.0,403699,807358,242.0
1000,81,8.0,403686,807405,237.0
1000,82,6.0,403691,807385,236.0
1000,83,7.0,403690,807387,240.0
1000,84,5.0,403666,807339,237.0
1000,85,6.0,403751,807389,238.0
1000,86,7.0,403673,807352,238.0
1000,87,10.0,403678,807390,238.0
1000,88,8.0,403666,807384,238.0
1000,89,10.0,403682,807350,239.0
1000,90,10.0,403708,807355,239.0
1000,91,7.0,403698,807410,240.0
1000,92,9.0,403699,807375,241.0
1000,93,9.0,403674,807388,238.0
1000,94,10.0,403682,807350,238.0
1000,95,11.0,403695,807351,239.0
1000,96,10.0,403672,807374,238.0
1000,97,7.0,403670,807358,241.0
1000,98,10.0,403686,807366,238.0
1000,99,8.0,403695,807380,240.0
1000,100,10.0,403670,807340,235.0
